RDSI ID,Street light category,Street Light (In Watts or KVA),Street Division Name,Street Ward Number,Street Name,Street Address,Street Light ID
1000600300048,Sodium Vapour,70,East Zone,60,M R R LAYOUT,387,1000600900156
1000600300147,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,401,1000600900157
1000600300147,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,402,1000600900158
1000600300147,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,403,1000600900159
1000600300057,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,407,1000600900160
1000600300007,Sodium Vapour,70,East Zone,60,LABOUR COLONY,405,1000600900161
1000600300007,Sodium Vapour,70,East Zone,60,LABOUR COLONY,404,1000600900162
1000600300055,Sodium Vapour,70,East Zone,60,LABOUR COLONY,441,1000600900163
1000600300214,Sodium Vapour,70,East Zone,60,LABOUR COLONY,412,1000600900164
1000600300061,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,280,1000600900165
1000600300217,Sodium Vapour,70,East Zone,60,M R R LAYOUT,365,1000600900166
1000600300217,Sodium Vapour,70,East Zone,60,M R R LAYOUT,361,1000600900167
1000600300217,Sodium Vapour,70,East Zone,60,M R R LAYOUT,368,1000600900168
1000600300390,Sodium Vapour,70,East Zone,60,M R R LAYOUT,389,1000600900169
1000600300388,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,44,1000600900170
1000600300062,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,42,1000600900171
1000600300387,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,43,1000600900172
1000600300383,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,285,1000600900173
1000600300383,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,284,1000600900174
1000600300212,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,282,1000600900175
1000600300313,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,286,1000600900176
1000600300075,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,283,1000600900177
1000600300060,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,281,1000600900178
1000600300059,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,272,1000600900179
1000600300058,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,281,1000600900180
1000600300074,Transformer,22 KVA,East Zone,60,IRUGOOR ITTERY,NULL,1000600900181
1000600300074,Transformer,22 KVA,East Zone,60,IRUGOOR ITTERY,NULL,1000600900182
1000600300211,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,408,1000600900183
1000600300306,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,409,1000600900184
1000600300306,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,288,1000600900185
1000600300211,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,425,1000600900186
1000600300211,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,424,1000600900187
1000600300211,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,427,1000600900188
1000600300222,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,428,1000600900189
1000600300211,Transformer,22 KVA,East Zone,60,IRUGOOR ITTERY,NULL,1000600900190
1000600300211,Transformer,22 KVA,East Zone,60,IRUGOOR ITTERY,NULL,1000600900191
1000600300222,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900192
1000600300241,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,415,1000600900193
1000600300241,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,414,1000600900194
1000600300241,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,413,1000600900195
1000600300241,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,412,1000600900196
1000600300274,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,411,1000600900197
1000600300227,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900198
1000600300227,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900199
1000600300227,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900200
1000600300227,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900201
1000600300226,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900202
1000600300226,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900203
1000600300226,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900204
1000600300017,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,296,1000600900205
1000600300233,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,419,1000600900206
1000600300360,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,286,1000600900207
1000600300401,Transformer,22 KVA,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900208
1000600300284,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,295,1000600900209
1000600300298,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,288,1000600900210
1000600300298,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,287,1000600900211
1000600300356,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,488,1000600900212
1000600300271,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,487,1000600900213
1000600300271,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,486,1000600900214
1000600300031,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,443,1000600900215
1000600300230,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,435,1000600900216
1000600300230,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,436,1000600900217
1000600300230,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,437,1000600900218
1000600300230,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,438,1000600900219
1000600300396,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,443,1000600900220
1000600300225,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,442,1000600900221
1000600300225,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,441,1000600900222
1000600300225,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,440,1000600900223
1000600300225,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,431,1000600900224
1000600300356,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,423,1000600900225
1000600300297,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,446,1000600900226
1000600300297,Sodium Vapour,70,East Zone,60,KOCKKALI THOTTAM ARUL JOTHI,447,1000600900227
1000600300019,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,452,1000600900228
1000600300019,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,451,1000600900229
1000600300019,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,450,1000600900230
1000600300397,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,445,1000600900231
1000600300296,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,450,1000600900232
1000600300232,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900233
1000600300232,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,455,1000600900234
1000600300232,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,454,1000600900235
1000600300232,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,453,1000600900236
1000600300273,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,82,1000600900237
1000600300257,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,485,1000600900238
1000600300257,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,484,1000600900239
1000600300257,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,483,1000600900240
1000600300398,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,488,1000600900241
1000600300413,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,457,1000600900242
1000600300243,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,458,1000600900243
1000600300243,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,459,1000600900244
1000600300417,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900245
1000600300243,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,461,1000600900246
1000600300243,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,460,1000600900247
1000600300347,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,481,1000600900248
1000600300347,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,480,1000600900249
1000600300347,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,479,1000600900250
1000600300363,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,478,1000600900251
1000600300339,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,472,1000600900252
1000600300128,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,477,1000600900253
1000600300128,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,476,1000600900254
1000600300295,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,475,1000600900255
1000600300421,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,339,1000600900001
1000600300279,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,343,1000600900002
1000600300279,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,342,1000600900003
1000600300279,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,341,1000600900004
1000600300277,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,335,1000600900005
1000600300277,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,334,1000600900006
1000600300277,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,333,1000600900007
1000600300277,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,331,1000600900008
1000600300277,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,321,1000600900009
1000600300169,Sodium Vapour,70,East Zone,60,THANEER THOTTAM STREET 2,NULL,1000600900010
1000600300013,Sodium Vapour,70,East Zone,60,STANES COLONY,NULL,1000600900011
1000600300238,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900012
1000600300415,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,184,1000600900013
1000600300143,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900014
1000600300143,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900015
1000600300143,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900016
1000600300143,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900017
1000600300035,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900018
1000600300415,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900019
1000600300015,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900020
1000600300223,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900021
1000600300138,Sodium Vapour,70,East Zone,60,KRISHNAMMA NAIDU STREET,NULL,1000600900022
1000600300107,Sodium Vapour,70,East Zone,60,KRISHNAMMA NAIDU STREET,NULL,1000600900023
1000600300376,Sodium Vapour,70,East Zone,60,S M S LAYOUT,NULL,1000600900024
1000600300323,Sodium Vapour,70,East Zone,60,S M S LAYOUT,NULL,1000600900025
1000600300179,Sodium Vapour,70,East Zone,60,KRISHNAMMA NAIDU STREET,NULL,1000600900026
1000600300086,Sodium Vapour,70,East Zone,60,S M S LAYOUT,NULL,1000600900027
1000600300170,Sodium Vapour,70,East Zone,60,SOWDAMMAN KOVIL LANE,NULL,1000600900028
1000600300199,Sodium Vapour,70,East Zone,60,SATHIRAM LANE,136,1000600900029
1000600300183,Sodium Vapour,70,East Zone,60,THANEER THOTTAM STREET,NULL,1000600900030
1000600300183,Sodium Vapour,70,East Zone,60,THANEER THOTTAM STREET,211,1000600900031
1000600300114,Sodium Vapour,70,East Zone,60,S M S LAYOUT,NULL,1000600900032
1000600300367,Sodium Vapour,70,East Zone,60,KRISHNAMMA NAIDU STREET,NULL,1000600900033
1000600300331,Sodium Vapour,70,East Zone,60,S M S LAYOUT,30,1000600900034
1000600300331,Sodium Vapour,70,East Zone,60,S M S LAYOUT,35,1000600900035
1000600300134,Sodium Vapour,70,East Zone,60,S M S LAYOUT,33,1000600900036
1000600300134,Sodium Vapour,70,East Zone,60,S M S LAYOUT,32,1000600900037
1000600300110,Sodium Vapour,70,East Zone,60,TAGORE NAGAR 4,NULL,1000600900038
1000600300400,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900039
1000600300049,Sodium Vapour,70,East Zone,60,ARUMUGAM STREET 2,NULL,1000600900040
1000600300216,Sodium Vapour,70,East Zone,60,ARUMUGAM STREET 2,NULL,1000600900041
1000600300177,Sodium Vapour,70,East Zone,60,SENTHIL JANATHA NAGAR,NULL,1000600900042
1000600300063,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900043
1000600300065,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900044
1000600300051,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900045
1000600300051,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900046
1000600300122,Sodium Vapour,70,East Zone,60,ARUMUGAM STREET,NULL,1000600900047
1000600300239,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900048
1000600300238,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900049
1000600300018,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900050
1000600300406,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900051
1000600300289,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900052
1000600300285,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900053
1000600300288,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900054
1000600300286,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900055
1000600300286,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900056
1000600300127,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900057
1000600300224,Sodium Vapour,70,East Zone,60,IRUGOOR ITTFRY THOTTAM  STREET,NULL,1000600900058
1000600300296,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900059
1000600300029,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900060
1000600300413,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900061
1000600300014,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900062
1000600300019,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900063
1000600300357,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900064
1000600300240,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900065
1000600300240,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900066
1000600300241,Sodium Vapour,70,East Zone,60,ANNAI INDIRA NAGAR,NULL,1000600900067
1000600300211,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900068
1000600300056,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,NULL,1000600900069
1000600300056,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,NULL,1000600900070
1000600300213,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,NULL,1000600900071
1000600300315,Sodium Vapour,70,East Zone,60,EXTENSION STREET,NULL,1000600900072
1000600300208,Sodium Vapour,70,East Zone,60,EXTENSION STREET,NULL,1000600900073
1000600300013,Sodium Vapour,70,East Zone,60,STANES COLONY,NULL,1000600900074
1000600300005,Sodium Vapour,70,East Zone,60,TRICHY ROAD,NULL,1000600900075
1000610300315,Sodium Vapour,70,East Zone,60,TRICHY ROAD,NULL,1000600900076
1000610300494,Sodium Vapour,70,East Zone,60,TRICHY ROAD,NULL,1000600900077
1000600300073,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900078
1000600300159,Sodium Vapour,70,East Zone,60,KAMMAVAR STREET,NULL,1000600900079
1000600300072,Sodium Vapour,70,East Zone,60,IRUGOOR ITTERY,NULL,1000600900080
1000600300221,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,NULL,1000600900081
1000600300057,Sodium Vapour,70,East Zone,60,NEHRU NAGAR,NULL,1000600900082
1000600300009,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,320,1000600900083
1000600300009,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,329,1000600900084
1000600300009,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,328,1000600900085
1000600300010,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,327,1000600900086
1000600300010,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,326,1000600900087
1000600300394,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,83,1000600900088
1000600300043,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,385,1000600900089
1000600300043,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,387,1000600900090
1000590300454,Sodium Vapour,70,East Zone,60,THIPPAY GOUNDER STREET,NULL,1000600900091
1000600300047,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900092
1000600300047,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900093
1000600300247,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900094
1000600300247,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900095
1000600300247,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900096
1000600300247,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900097
1000600300261,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,NULL,1000600900098
1000600300278,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,150,1000600900099
1000600300278,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,151,1000600900100
1000600300278,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,152,1000600900101
1000600300278,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,153,1000600900102
1000600300249,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,154,1000600900103
1000600300249,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,155,1000600900104
1000600300249,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,156,1000600900105
1000600300309,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,157,1000600900106
1000590300484,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,85,1000600900107
1000590300484,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,86,1000600900108
1000600300164,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,120,1000600900109
1000600300046,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,123,1000600900110
1000600300046,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,122,1000600900111
1000600300310,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,121,1000600900112
1000600300039,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,87,1000600900113
1000590300485,Sodium Vapour,70,East Zone,60,KARUMARIYAMMAN LAYOUT,88,1000600900114
1000590300485,Sodium Vapour,70,East Zone,60,KARUMARIYAMMAN LAYOUT,80,1000600900115
1000590300486,Sodium Vapour,70,East Zone,60,KARUMARIYAMMAN LAYOUT,301,1000600900116
1000590300486,Sodium Vapour,70,East Zone,60,KARUMARIYAMMAN LAYOUT,302,1000600900117
1000600300053,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,305,1000600900118
1000600300053,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,304,1000600900119
1000600300053,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,301,1000600900120
1000600300054,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,NULL,1000600900121
1000600300268,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,NULL,1000600900122
1000600300268,Sodium Vapour,70,East Zone,60,SUNGAM ROAD,NULL,1000600900123
1000600300221,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,129,1000600900124
1000600300221,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,130,1000600900125
1000600300221,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,131,1000600900126
1000600300221,Sodium Vapour,70,East Zone,60,RAMACHANDRA STREET,NULL,1000600900127
1000600300052,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,303,1000600900128
1000600300219,Sodium Vapour,70,East Zone,60,NANJAPPAN STREET,367,1000600900129
1000600300295,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,473,1000600900256
1000600300295,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,474,1000600900257
1000600300224,Sodium Vapour,70,East Zone,60,IRUGOOR ITTFRY THOTTAM  STREET,NULL,1000600900258
1000600300224,Sodium Vapour,70,East Zone,60,IRUGOOR ITTFRY THOTTAM  STREET,448,1000600900259
1000600300224,Sodium Vapour,70,East Zone,60,IRUGOOR ITTFRY THOTTAM  STREET,450,1000600900260
1000600300305,Sodium Vapour,70,East Zone,60,IRUGOOR ITTFRY THOTTAM  STREET,471,1000600900261
1000600300027,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,NULL,1000600900262
1000600300140,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,470,1000600900263
1000600300140,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,269,1000600900264
1000600300294,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,462,1000600900265
1000600300294,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,463,1000600900266
1000600300294,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,464,1000600900267
1000600300411,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,465,1000600900268
1000600300410,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,466,1000600900269
1000600300408,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,467,1000600900270
1000600300408,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,468,1000600900271
1000600300018,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,469,1000600900272
1000600300307,Transformer,22 KVA,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900273
1000600300287,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,463,1000600900274
1000600300287,Sodium Vapour,70,East Zone,60,ANJANEYAR COLONY,462,1000600900275
1000600300231,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,490,1000600900276
1000600300231,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900277
1000600300026,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900278
1000600300023,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,469,1000600900279
1000600300403,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,494,1000600900280
1000600300025,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,493,1000600900281
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900282
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900283
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900284
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900285
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900286
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900287
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900288
1000600300286,Sodium Vapour,70,East Zone,60,ARULJOTHI PURAM,NULL,1000600900289
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900290
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900291
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900292
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900293
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900294
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900295
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900296
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900297
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900298
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900299
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900300
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900301
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900302
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900303
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900304
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900305
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900306
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900307
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900308
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900309
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900310
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900311
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900312
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900313
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900314
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900315
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900316
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900317
1000600300003,Sodium Vapour,70,East Zone,60,VALLALAR NAGAR,NULL,1000600900318
1000600300037,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900319
1000600300037,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,NULL,1000600900320
1000600300036,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,189,1000600900321
1000600300143,Sodium Vapour,70,East Zone,60,THIRUVALLUVAR NAGAR,186,1000600900322
